scenario,place,placeCode,domain,dimension,indicator,indicatorCode,date,value,BAU_low,BAU_high,boundary,ratio,ratio_low,ratio_high
historical,World,WLD,social,connectivity,publicTrans,con1,2012,NA,NA,NA,0,NA,NA,NA
historical,World,WLD,social,connectivity,publicTrans,con1,2013,NA,NA,NA,0,NA,NA,NA
historical,World,WLD,social,connectivity,publicTrans,con1,2014,NA,NA,NA,0,NA,NA,NA
historical,World,WLD,social,connectivity,publicTrans,con1,2015,NA,NA,NA,0,NA,NA,NA
historical,World,WLD,social,connectivity,publicTrans,con1,2016,NA,NA,NA,0,NA,NA,NA
historical,World,WLD,social,connectivity,publicTrans,con1,2017,NA,NA,NA,0,NA,NA,NA
historical,World,WLD,social,connectivity,publicTrans,con1,2018,NA,NA,NA,0,NA,NA,NA
historical,World,WLD,social,connectivity,publicTrans,con1,2019,NA,NA,NA,0,NA,NA,NA
historical,World,WLD,social,connectivity,publicTrans,con1,2020,48.4,NA,NA,0,0.516,NA,NA
historical,World,WLD,social,connectivity,publicTrans,con1,2021,48.4,NA,NA,0,0.516,NA,NA
bau,World,WLD,social,connectivity,publicTrans,con1,2022,48.4,NA,NA,0,0.516,NA,NA
bau,World,WLD,social,connectivity,publicTrans,con1,2023,48.4,NA,NA,0,0.516,NA,NA
bau,World,WLD,social,connectivity,publicTrans,con1,2024,48.4,NA,NA,0,0.516,NA,NA
bau,World,WLD,social,connectivity,publicTrans,con1,2025,48.4,NA,NA,0,0.516,NA,NA
bau,World,WLD,social,connectivity,publicTrans,con1,2026,48.4,NA,NA,0,0.516,NA,NA
bau,World,WLD,social,connectivity,publicTrans,con1,2027,48.4,NA,NA,0,0.516,NA,NA
bau,World,WLD,social,connectivity,publicTrans,con1,2028,48.4,NA,NA,0,0.516,NA,NA
bau,World,WLD,social,connectivity,publicTrans,con1,2029,48.4,NA,NA,0,0.516,NA,NA
bau,World,WLD,social,connectivity,publicTrans,con1,2030,48.4,NA,NA,0,0.516,NA,NA
historical,World,WLD,social,housing,urbanSlums,hous,2000,31.2,NA,NA,0,0.688,NA,NA
historical,World,WLD,social,housing,urbanSlums,hous,2001,31.049999999999997,NA,NA,0,0.6895,NA,NA
historical,World,WLD,social,housing,urbanSlums,hous,2002,30.9,NA,NA,0,0.691,NA,NA
historical,World,WLD,social,housing,urbanSlums,hous,2003,30.5,NA,NA,0,0.695,NA,NA
historical,World,WLD,social,housing,urbanSlums,hous,2004,30.1,NA,NA,0,0.6990000000000001,NA,NA
historical,World,WLD,social,housing,urbanSlums,hous,2005,29.65,NA,NA,0,0.7034999999999999,NA,NA
historical,World,WLD,social,housing,urbanSlums,hous,2006,29.2,NA,NA,0,0.708,NA,NA
historical,World,WLD,social,housing,urbanSlums,hous,2007,28.7,NA,NA,0,0.713,NA,NA
historical,World,WLD,social,housing,urbanSlums,hous,2008,28.2,NA,NA,0,0.718,NA,NA
historical,World,WLD,social,housing,urbanSlums,hous,2009,27.75,NA,NA,0,0.7225,NA,NA
historical,World,WLD,social,housing,urbanSlums,hous,2010,27.3,NA,NA,0,0.727,NA,NA
historical,World,WLD,social,housing,urbanSlums,hous,2011,26.8,NA,NA,0,0.732,NA,NA
historical,World,WLD,social,housing,urbanSlums,hous,2012,26.3,NA,NA,0,0.737,NA,NA
historical,World,WLD,social,housing,urbanSlums,hous,2013,25.85,NA,NA,0,0.7415,NA,NA
historical,World,WLD,social,housing,urbanSlums,hous,2014,25.4,NA,NA,0,0.746,NA,NA
historical,World,WLD,social,housing,urbanSlums,hous,2015,25,NA,NA,0,0.75,NA,NA
historical,World,WLD,social,housing,urbanSlums,hous,2016,24.6,NA,NA,0,0.754,NA,NA
historical,World,WLD,social,housing,urbanSlums,hous,2017,24.5,NA,NA,0,0.755,NA,NA
historical,World,WLD,social,housing,urbanSlums,hous,2018,24.4,NA,NA,0,0.7559999999999999,NA,NA
historical,World,WLD,social,housing,urbanSlums,hous,2019,24.299999999999997,NA,NA,0,0.757,NA,NA
historical,World,WLD,social,housing,urbanSlums,hous,2020,24.2,NA,NA,0,0.758,NA,NA
bau,World,WLD,social,housing,urbanSlums,hous,2021,24.099860116737936,NA,NA,0,0.7590013988326205,NA,NA
bau,World,WLD,social,housing,urbanSlums,hous,2022,23.99970073350556,23.792673454987693,24.206728012023426,0,0.7600029926649444,0.7620732654501231,0.7579327198797656
bau,World,WLD,social,housing,urbanSlums,hous,2023,23.89954135027318,23.554304397925915,24.244778302620443,0,0.7610045864972682,0.7644569560207408,0.7575522169737955
bau,World,WLD,social,housing,urbanSlums,hous,2024,23.799381967040798,23.29452234752879,24.304241586552806,0,0.762006180329592,0.7670547765247122,0.7569575841344719
bau,World,WLD,social,housing,urbanSlums,hous,2025,23.69922258380842,23.01591725277106,24.38252791484578,0,0.7630077741619158,0.7698408274722894,0.7561747208515421
bau,World,WLD,social,housing,urbanSlums,hous,2026,23.59906320057604,22.72030316039041,24.47782324076167,0,0.7640093679942396,0.7727969683960958,0.7552217675923834
bau,World,WLD,social,housing,urbanSlums,hous,2027,23.49890381734366,22.409048703691877,24.588758930995443,0,0.7650109618265634,0.7759095129630812,0.7541124106900456
bau,World,WLD,social,housing,urbanSlums,hous,2028,23.398744434111283,22.083235828312002,24.714253039910563,0,0.7660125556588873,0.77916764171688,0.7528574696008944
bau,World,WLD,social,housing,urbanSlums,hous,2029,23.298585050878902,21.74374833511279,24.853421766645013,0,0.767014149491211,0.782562516648872,0.7514657823335499
bau,World,WLD,social,housing,urbanSlums,hous,2030,23.19842566764652,21.391326067189954,25.00552526810309,0,0.7680157433235348,0.7860867393281005,0.7499447473189691
historical,World,WLD,social,equality,genderGapIndex,eqDi1,2000,NA,NA,NA,0,NA,NA,NA
historical,World,WLD,social,equality,genderGapIndex,eqDi1,2001,NA,NA,NA,0,NA,NA,NA
historical,World,WLD,social,equality,genderGapIndex,eqDi1,2002,NA,NA,NA,0,NA,NA,NA
historical,World,WLD,social,equality,genderGapIndex,eqDi1,2003,NA,NA,NA,0,NA,NA,NA
historical,World,WLD,social,equality,genderGapIndex,eqDi1,2004,NA,NA,NA,0,NA,NA,NA
historical,World,WLD,social,equality,genderGapIndex,eqDi1,2005,35.5,NA,NA,0,0.645,NA,NA
historical,World,WLD,social,equality,genderGapIndex,eqDi1,2006,35.2,NA,NA,0,0.648,NA,NA
historical,World,WLD,social,equality,genderGapIndex,eqDi1,2007,34.099999999999994,NA,NA,0,0.659,NA,NA
historical,World,WLD,social,equality,genderGapIndex,eqDi1,2008,33.8,NA,NA,0,0.662,NA,NA
historical,World,WLD,social,equality,genderGapIndex,eqDi1,2009,33.599999999999994,NA,NA,0,0.664,NA,NA
historical,World,WLD,social,equality,genderGapIndex,eqDi1,2010,33.5,NA,NA,0,0.665,NA,NA
historical,World,WLD,social,equality,genderGapIndex,eqDi1,2011,32.900000000000006,NA,NA,0,0.6709999999999999,NA,NA
historical,World,WLD,social,equality,genderGapIndex,eqDi1,2012,32.3,NA,NA,0,0.677,NA,NA
historical,World,WLD,social,equality,genderGapIndex,eqDi1,2013,32.3,NA,NA,0,0.677,NA,NA
historical,World,WLD,social,equality,genderGapIndex,eqDi1,2014,31.799999999999997,NA,NA,0,0.682,NA,NA
historical,World,WLD,social,equality,genderGapIndex,eqDi1,2015,31.700000000000003,NA,NA,0,0.6829999999999999,NA,NA
historical,World,WLD,social,equality,genderGapIndex,eqDi1,2016,32,NA,NA,0,0.68,NA,NA
historical,World,WLD,social,equality,genderGapIndex,eqDi1,2017,32,NA,NA,0,0.68,NA,NA
historical,World,WLD,social,equality,genderGapIndex,eqDi1,2018,31.400000000000006,NA,NA,0,0.6859999999999999,NA,NA
historical,World,WLD,social,equality,genderGapIndex,eqDi1,2019,31.599999999999994,NA,NA,0,0.684,NA,NA
historical,World,WLD,social,equality,genderGapIndex,eqDi1,2020,31.900000000000006,NA,NA,0,0.6809999999999999,NA,NA
historical,World,WLD,social,equality,genderGapIndex,eqDi1,2021,31.700000000000003,NA,NA,0,0.6829999999999999,NA,NA
bau,World,WLD,social,equality,genderGapIndex,eqDi1,2022,31.624887347287853,31.24397346889435,32.00580122568136,0,0.6837511265271214,0.6875602653110565,0.6799419877431865
bau,World,WLD,social,equality,genderGapIndex,eqDi1,2023,31.549774694575703,30.945282784572385,32.15426660457902,0,0.684502253054243,0.6905471721542762,0.6784573339542098
bau,World,WLD,social,equality,genderGapIndex,eqDi1,2024,31.474662041863553,30.652112117410805,32.297211966316304,0,0.6852533795813645,0.6934788788258919,0.677027880336837
bau,World,WLD,social,equality,genderGapIndex,eqDi1,2025,31.399549389151403,30.353474712886243,32.44562406541657,0,0.686004506108486,0.6964652528711376,0.6755437593458343
bau,World,WLD,social,equality,genderGapIndex,eqDi1,2026,31.324436736439253,30.04611551770166,32.60275795517685,0,0.6867556326356075,0.6995388448229833,0.6739724204482315
bau,World,WLD,social,equality,genderGapIndex,eqDi1,2027,31.249324083727103,29.728886572097995,32.769761595356215,0,0.687506759162729,0.7027111342790201,0.6723023840464378
bau,World,WLD,social,equality,genderGapIndex,eqDi1,2028,31.174211431014953,29.401419674348958,32.94700318768095,0,0.6882578856898505,0.7059858032565104,0.6705299681231905
bau,World,WLD,social,equality,genderGapIndex,eqDi1,2029,31.099098778302803,29.063680046401693,33.134517510203914,0,0.689009012216972,0.7093631995359831,0.6686548248979608
bau,World,WLD,social,equality,genderGapIndex,eqDi1,2030,31.023986125590653,28.715785581773204,33.3321866694081,0,0.6897601387440935,0.712842144182268,0.666678133305919
historical,World,WLD,social,equality,racialEquality,eqDi2,2000,NA,NA,NA,NA,1.00001,NA,NA
historical,World,WLD,social,equality,racialEquality,eqDi2,2001,NA,NA,NA,NA,1.00001,NA,NA
historical,World,WLD,social,equality,racialEquality,eqDi2,2002,NA,NA,NA,NA,1.00001,NA,NA
historical,World,WLD,social,equality,racialEquality,eqDi2,2003,NA,NA,NA,NA,1.00001,NA,NA
historical,World,WLD,social,equality,racialEquality,eqDi2,2004,NA,NA,NA,NA,1.00001,NA,NA
historical,World,WLD,social,equality,racialEquality,eqDi2,2005,NA,NA,NA,NA,1.00001,NA,NA
historical,World,WLD,social,equality,racialEquality,eqDi2,2006,NA,NA,NA,NA,1.00001,NA,NA
historical,World,WLD,social,equality,racialEquality,eqDi2,2007,NA,NA,NA,NA,1.00001,NA,NA
historical,World,WLD,social,equality,racialEquality,eqDi2,2008,NA,NA,NA,NA,1.00001,NA,NA
historical,World,WLD,social,equality,racialEquality,eqDi2,2009,NA,NA,NA,NA,1.00001,NA,NA
historical,World,WLD,social,equality,racialEquality,eqDi2,2010,NA,NA,NA,NA,1.00001,NA,NA
historical,World,WLD,social,equality,racialEquality,eqDi2,2011,NA,NA,NA,NA,1.00001,NA,NA
historical,World,WLD,social,equality,racialEquality,eqDi2,2012,NA,NA,NA,NA,1.00001,NA,NA
historical,World,WLD,social,equality,racialEquality,eqDi2,2013,NA,NA,NA,NA,1.00001,NA,NA
historical,World,WLD,social,equality,racialEquality,eqDi2,2014,NA,NA,NA,NA,1.00001,NA,NA
historical,World,WLD,social,equality,racialEquality,eqDi2,2015,NA,NA,NA,NA,1.00001,NA,NA
historical,World,WLD,social,equality,racialEquality,eqDi2,2016,NA,NA,NA,NA,1.00001,NA,NA
historical,World,WLD,social,equality,racialEquality,eqDi2,2017,NA,NA,NA,NA,1.00001,NA,NA
historical,World,WLD,social,equality,racialEquality,eqDi2,2018,NA,NA,NA,NA,1.00001,NA,NA
historical,World,WLD,social,equality,racialEquality,eqDi2,2019,NA,NA,NA,NA,1.00001,NA,NA
historical,World,WLD,social,equality,racialEquality,eqDi2,2020,NA,NA,NA,NA,1.00001,NA,NA
historical,World,WLD,social,equality,racialEquality,eqDi2,2021,NA,NA,NA,NA,1.00001,NA,NA
bau,World,WLD,social,equality,racialEquality,eqDi2,2022,NA,NA,NA,NA,1.00001,NA,NA
bau,World,WLD,social,equality,racialEquality,eqDi2,2023,NA,NA,NA,NA,1.00001,NA,NA
bau,World,WLD,social,equality,racialEquality,eqDi2,2024,NA,NA,NA,NA,1.00001,NA,NA
bau,World,WLD,social,equality,racialEquality,eqDi2,2025,NA,NA,NA,NA,1.00001,NA,NA
bau,World,WLD,social,equality,racialEquality,eqDi2,2026,NA,NA,NA,NA,1.00001,NA,NA
bau,World,WLD,social,equality,racialEquality,eqDi2,2027,NA,NA,NA,NA,1.00001,NA,NA
bau,World,WLD,social,equality,racialEquality,eqDi2,2028,NA,NA,NA,NA,1.00001,NA,NA
bau,World,WLD,social,equality,racialEquality,eqDi2,2029,NA,NA,NA,NA,1.00001,NA,NA
bau,World,WLD,social,equality,racialEquality,eqDi2,2030,NA,NA,NA,NA,1.00001,NA,NA
historical,World,WLD,social,social cohesion,lifeSatisfaction,socCo1,2000,NA,NA,NA,0,NA,NA,NA
historical,World,WLD,social,social cohesion,lifeSatisfaction,socCo1,2001,NA,NA,NA,0,NA,NA,NA
historical,World,WLD,social,social cohesion,lifeSatisfaction,socCo1,2002,NA,NA,NA,0,NA,NA,NA
historical,World,WLD,social,social cohesion,lifeSatisfaction,socCo1,2003,NA,NA,NA,0,NA,NA,NA
historical,World,WLD,social,social cohesion,lifeSatisfaction,socCo1,2004,NA,NA,NA,0,NA,NA,NA
historical,World,WLD,social,social cohesion,lifeSatisfaction,socCo1,2005,44.8,NA,NA,0,0.552,NA,NA
historical,World,WLD,social,social cohesion,lifeSatisfaction,socCo1,2006,43.7,NA,NA,0,0.563,NA,NA
historical,World,WLD,social,social cohesion,lifeSatisfaction,socCo1,2007,34.9,NA,NA,0,0.6509999999999999,NA,NA
historical,World,WLD,social,social cohesion,lifeSatisfaction,socCo1,2008,42,NA,NA,0,0.58,NA,NA
historical,World,WLD,social,social cohesion,lifeSatisfaction,socCo1,2009,52.8,NA,NA,0,0.47200000000000003,NA,NA
historical,World,WLD,social,social cohesion,lifeSatisfaction,socCo1,2010,58.8,NA,NA,0,0.41200000000000003,NA,NA
historical,World,WLD,social,social cohesion,lifeSatisfaction,socCo1,2011,35.6,NA,NA,0,0.644,NA,NA
historical,World,WLD,social,social cohesion,lifeSatisfaction,socCo1,2012,33.4,NA,NA,0,0.6659999999999999,NA,NA
historical,World,WLD,social,social cohesion,lifeSatisfaction,socCo1,2013,39.2,NA,NA,0,0.608,NA,NA
historical,World,WLD,social,social cohesion,lifeSatisfaction,socCo1,2014,37.8,NA,NA,0,0.622,NA,NA
historical,World,WLD,social,social cohesion,lifeSatisfaction,socCo1,2015,40.7,NA,NA,0,0.593,NA,NA
historical,World,WLD,social,social cohesion,lifeSatisfaction,socCo1,2016,35.3,NA,NA,0,0.647,NA,NA
historical,World,WLD,social,social cohesion,lifeSatisfaction,socCo1,2017,34.5,NA,NA,0,0.655,NA,NA
historical,World,WLD,social,social cohesion,lifeSatisfaction,socCo1,2018,33.8,NA,NA,0,0.662,NA,NA
historical,World,WLD,social,social cohesion,lifeSatisfaction,socCo1,2019,37.3,NA,NA,0,0.627,NA,NA
historical,World,WLD,social,social cohesion,lifeSatisfaction,socCo1,2020,39.6,NA,NA,0,0.604,NA,NA
historical,World,WLD,social,social cohesion,lifeSatisfaction,socCo1,2021,40.5,NA,NA,0,0.595,NA,NA
bau,World,WLD,social,social cohesion,lifeSatisfaction,socCo1,2022,40.49990986799845,34.25104734984899,46.748772386147905,0,0.5950009013200155,0.6574895265015102,0.5325122761385209
bau,World,WLD,social,social cohesion,lifeSatisfaction,socCo1,2023,40.49990986799845,31.6055523281349,49.394267407861996,0,0.5950009013200155,0.683944476718651,0.5060573259213801
bau,World,WLD,social,social cohesion,lifeSatisfaction,socCo1,2024,40.49990986799845,29.535501882969932,51.46431785302697,0,0.5950009013200155,0.7046449811703007,0.4853568214697303
bau,World,WLD,social,social cohesion,lifeSatisfaction,socCo1,2025,40.49990986799845,27.75622112752705,53.24359860846985,0,0.5950009013200155,0.7224377887247294,0.46756401391530145
bau,World,WLD,social,social cohesion,lifeSatisfaction,socCo1,2026,40.49990986799845,26.15809082993108,54.84172890606582,0,0.5950009013200155,0.7384190917006892,0.4515827109393418
bau,World,WLD,social,social cohesion,lifeSatisfaction,socCo1,2027,40.49990986799845,24.685183018168626,56.31463671782827,0,0.5950009013200155,0.7531481698183137,0.4368536328217173
bau,World,WLD,social,social cohesion,lifeSatisfaction,socCo1,2028,40.49990986799845,23.30442721858253,57.695392517414376,0,0.5950009013200155,0.7669557278141746,0.4230460748258562
bau,World,WLD,social,social cohesion,lifeSatisfaction,socCo1,2029,40.49990986799845,21.994363505124504,59.0054562308724,0,0.5950009013200155,0.7800563649487549,0.409945437691276
bau,World,WLD,social,social cohesion,lifeSatisfaction,socCo1,2030,40.49990986799845,20.740137471611966,60.259682264384935,0,0.5950009013200155,0.7925986252838803,0.39740317735615066
historical,World,WLD,social,social cohesion,PalmaOver2_share,socCo2,2000,70.8,NA,NA,0,0.29200000000000004,NA,NA
historical,World,WLD,social,social cohesion,PalmaOver2_share,socCo2,2001,71.3,NA,NA,0,0.28700000000000003,NA,NA
historical,World,WLD,social,social cohesion,PalmaOver2_share,socCo2,2002,69.1,NA,NA,0,0.30900000000000005,NA,NA
historical,World,WLD,social,social cohesion,PalmaOver2_share,socCo2,2003,68.8,NA,NA,0,0.31200000000000006,NA,NA
historical,World,WLD,social,social cohesion,PalmaOver2_share,socCo2,2004,67,NA,NA,0,0.33,NA,NA
historical,World,WLD,social,social cohesion,PalmaOver2_share,socCo2,2005,67.6,NA,NA,0,0.32400000000000007,NA,NA
historical,World,WLD,social,social cohesion,PalmaOver2_share,socCo2,2006,67.3,NA,NA,0,0.327,NA,NA
historical,World,WLD,social,social cohesion,PalmaOver2_share,socCo2,2007,70.9,NA,NA,0,0.2909999999999999,NA,NA
historical,World,WLD,social,social cohesion,PalmaOver2_share,socCo2,2008,67,NA,NA,0,0.33,NA,NA
historical,World,WLD,social,social cohesion,PalmaOver2_share,socCo2,2009,67,NA,NA,0,0.33,NA,NA
historical,World,WLD,social,social cohesion,PalmaOver2_share,socCo2,2010,67.2,NA,NA,0,0.32799999999999996,NA,NA
historical,World,WLD,social,social cohesion,PalmaOver2_share,socCo2,2011,65.9,NA,NA,0,0.34099999999999997,NA,NA
historical,World,WLD,social,social cohesion,PalmaOver2_share,socCo2,2012,65.8,NA,NA,0,0.342,NA,NA
historical,World,WLD,social,social cohesion,PalmaOver2_share,socCo2,2013,69.2,NA,NA,0,0.308,NA,NA
historical,World,WLD,social,social cohesion,PalmaOver2_share,socCo2,2014,64.2,NA,NA,0,0.358,NA,NA
historical,World,WLD,social,social cohesion,PalmaOver2_share,socCo2,2015,68.6,NA,NA,0,0.31400000000000006,NA,NA
historical,World,WLD,social,social cohesion,PalmaOver2_share,socCo2,2016,65.2,NA,NA,0,0.348,NA,NA
historical,World,WLD,social,social cohesion,PalmaOver2_share,socCo2,2017,65.3,NA,NA,0,0.34700000000000003,NA,NA
historical,World,WLD,social,social cohesion,PalmaOver2_share,socCo2,2018,65.3,NA,NA,0,0.34700000000000003,NA,NA
historical,World,WLD,social,social cohesion,PalmaOver2_share,socCo2,2019,65.4,NA,NA,0,0.3459999999999999,NA,NA
historical,World,WLD,social,social cohesion,PalmaOver2_share,socCo2,2020,69.7,NA,NA,0,0.303,NA,NA
bau,World,WLD,social,social cohesion,PalmaOver2_share,socCo2,2021,66.8824770409143,NA,NA,0,0.33117522959085705,NA,NA
bau,World,WLD,social,social cohesion,PalmaOver2_share,socCo2,2022,66.8824770409143,64.87839910449394,68.88655497733465,0,0.33117522959085705,0.3512160089550606,0.3111344502266535
bau,World,WLD,social,social cohesion,PalmaOver2_share,socCo2,2023,66.8824770409143,64.81198962004996,68.95296446177863,0,0.33117522959085705,0.3518801037995004,0.3104703553822137
bau,World,WLD,social,social cohesion,PalmaOver2_share,socCo2,2024,66.8824770409143,64.74764497616822,69.01730910566039,0,0.33117522959085705,0.35252355023831783,0.3098269089433961
bau,World,WLD,social,social cohesion,PalmaOver2_share,socCo2,2025,66.8824770409143,64.68518376750298,69.07977031432561,0,0.33117522959085705,0.3531481623249702,0.30920229685674383
bau,World,WLD,social,social cohesion,PalmaOver2_share,socCo2,2026,66.8824770409143,64.62444969075017,69.14050439107842,0,0.33117522959085705,0.3537555030924983,0.3085949560892158
bau,World,WLD,social,social cohesion,PalmaOver2_share,socCo2,2027,66.8824770409143,64.5653069352035,69.1996471466251,0,0.33117522959085705,0.3543469306479651,0.308003528533749
bau,World,WLD,social,social cohesion,PalmaOver2_share,socCo2,2028,66.8824770409143,64.50763660764086,69.25731747418773,0,0.33117522959085705,0.3549236339235914,0.3074268252581227
bau,World,WLD,social,social cohesion,PalmaOver2_share,socCo2,2029,66.8824770409143,64.45133392126442,69.31362016056418,0,0.33117522959085705,0.3554866607873558,0.3068637983943582
bau,World,WLD,social,social cohesion,PalmaOver2_share,socCo2,2030,66.8824770409143,64.39630595811819,69.3686481237104,0,0.33117522959085705,0.3560369404188181,0.306313518762896
historical,World,WLD,social,political voice,voiceAccount,poVo,2000,51.3,NA,NA,0,0.48700000000000004,NA,NA
historical,World,WLD,social,political voice,voiceAccount,poVo,2001,51.9,NA,NA,0,0.48100000000000004,NA,NA
historical,World,WLD,social,political voice,voiceAccount,poVo,2002,52.4,NA,NA,0,0.47600000000000003,NA,NA
historical,World,WLD,social,political voice,voiceAccount,poVo,2003,52.3,NA,NA,0,0.47700000000000004,NA,NA
historical,World,WLD,social,political voice,voiceAccount,poVo,2004,51.9,NA,NA,0,0.48100000000000004,NA,NA
historical,World,WLD,social,political voice,voiceAccount,poVo,2005,49.2,NA,NA,0,0.508,NA,NA
historical,World,WLD,social,political voice,voiceAccount,poVo,2006,47.8,NA,NA,0,0.522,NA,NA
historical,World,WLD,social,political voice,voiceAccount,poVo,2007,48.1,NA,NA,0,0.519,NA,NA
historical,World,WLD,social,political voice,voiceAccount,poVo,2008,48.7,NA,NA,0,0.513,NA,NA
historical,World,WLD,social,political voice,voiceAccount,poVo,2009,49.3,NA,NA,0,0.507,NA,NA
historical,World,WLD,social,political voice,voiceAccount,poVo,2010,48.4,NA,NA,0,0.516,NA,NA
historical,World,WLD,social,political voice,voiceAccount,poVo,2011,49.2,NA,NA,0,0.508,NA,NA
historical,World,WLD,social,political voice,voiceAccount,poVo,2012,49.9,NA,NA,0,0.501,NA,NA
historical,World,WLD,social,political voice,voiceAccount,poVo,2013,50.7,NA,NA,0,0.493,NA,NA
historical,World,WLD,social,political voice,voiceAccount,poVo,2014,49.5,NA,NA,0,0.505,NA,NA
historical,World,WLD,social,political voice,voiceAccount,poVo,2015,49.2,NA,NA,0,0.508,NA,NA
historical,World,WLD,social,political voice,voiceAccount,poVo,2016,49.6,NA,NA,0,0.504,NA,NA
historical,World,WLD,social,political voice,voiceAccount,poVo,2017,49.9,NA,NA,0,0.501,NA,NA
historical,World,WLD,social,political voice,voiceAccount,poVo,2018,50.4,NA,NA,0,0.496,NA,NA
historical,World,WLD,social,political voice,voiceAccount,poVo,2019,50.2,NA,NA,0,0.498,NA,NA
historical,World,WLD,social,political voice,voiceAccount,poVo,2020,50.6,NA,NA,0,0.494,NA,NA
historical,World,WLD,social,political voice,voiceAccount,poVo,2021,50.9,NA,NA,0,0.491,NA,NA
bau,World,WLD,social,political voice,voiceAccount,poVo,2022,50.89996999154906,50.049331664838704,51.75060831825941,0,0.49100030008450946,0.49950668335161297,0.4824939168174059
bau,World,WLD,social,political voice,voiceAccount,poVo,2023,50.89996999154906,49.69695364849205,52.102986334606065,0,0.49100030008450946,0.5030304635150795,0.47897013665393934
bau,World,WLD,social,political voice,voiceAccount,poVo,2024,50.89996999154906,49.42649347955478,52.373446503543335,0,0.49100030008450946,0.5057350652044522,0.47626553496456664
bau,World,WLD,social,political voice,voiceAccount,poVo,2025,50.89996999154906,49.198429583521424,52.60151039957669,0,0.49100030008450946,0.5080157041647858,0.4739848960042331
bau,World,WLD,social,political voice,voiceAccount,poVo,2026,50.89996999154906,48.99745361158981,52.8024863715083,0,0.49100030008450946,0.5100254638841019,0.471975136284917
bau,World,WLD,social,political voice,voiceAccount,poVo,2027,50.89996999154906,48.815714837518925,52.98422514557919,0,0.49100030008450946,0.5118428516248108,0.4701577485442081
bau,World,WLD,social,political voice,voiceAccount,poVo,2028,50.89996999154906,48.64854983050604,53.15139015259207,0,0.49100030008450946,0.5135145016949396,0.4684860984740793
bau,World,WLD,social,political voice,voiceAccount,poVo,2029,50.89996999154906,48.49292029793681,53.3070196851613,0,0.49100030008450946,0.5150707970206319,0.466929803148387
bau,World,WLD,social,political voice,voiceAccount,poVo,2030,50.89996999154906,48.34671597496888,53.45322400812923,0,0.49100030008450946,0.5165328402503112,0.46546775991870765
historical,World,WLD,social,peace and justice,controlCorruption,peJu1,2000,82.5,NA,NA,0,0.175,NA,NA
historical,World,WLD,social,peace and justice,controlCorruption,peJu1,2001,82.3,NA,NA,0,0.17700000000000002,NA,NA
historical,World,WLD,social,peace and justice,controlCorruption,peJu1,2002,82.1,NA,NA,0,0.17900000000000005,NA,NA
historical,World,WLD,social,peace and justice,controlCorruption,peJu1,2003,82,NA,NA,0,0.18,NA,NA
historical,World,WLD,social,peace and justice,controlCorruption,peJu1,2004,82.7,NA,NA,0,0.17299999999999996,NA,NA
historical,World,WLD,social,peace and justice,controlCorruption,peJu1,2005,83.2,NA,NA,0,0.16799999999999998,NA,NA
historical,World,WLD,social,peace and justice,controlCorruption,peJu1,2006,83.3,NA,NA,0,0.16700000000000004,NA,NA
historical,World,WLD,social,peace and justice,controlCorruption,peJu1,2007,83.5,NA,NA,0,0.165,NA,NA
historical,World,WLD,social,peace and justice,controlCorruption,peJu1,2008,84.6,NA,NA,0,0.15400000000000005,NA,NA
historical,World,WLD,social,peace and justice,controlCorruption,peJu1,2009,84.8,NA,NA,0,0.15200000000000002,NA,NA
historical,World,WLD,social,peace and justice,controlCorruption,peJu1,2010,83.8,NA,NA,0,0.16200000000000003,NA,NA
historical,World,WLD,social,peace and justice,controlCorruption,peJu1,2011,84.1,NA,NA,0,0.15900000000000006,NA,NA
historical,World,WLD,social,peace and justice,controlCorruption,peJu1,2012,85,NA,NA,0,0.15,NA,NA
historical,World,WLD,social,peace and justice,controlCorruption,peJu1,2013,84.6,NA,NA,0,0.15400000000000005,NA,NA
historical,World,WLD,social,peace and justice,controlCorruption,peJu1,2014,84.8,NA,NA,0,0.15200000000000002,NA,NA
historical,World,WLD,social,peace and justice,controlCorruption,peJu1,2015,85.3,NA,NA,0,0.14700000000000002,NA,NA
historical,World,WLD,social,peace and justice,controlCorruption,peJu1,2016,85.3,NA,NA,0,0.14700000000000002,NA,NA
historical,World,WLD,social,peace and justice,controlCorruption,peJu1,2017,85.2,NA,NA,0,0.14799999999999996,NA,NA
historical,World,WLD,social,peace and justice,controlCorruption,peJu1,2018,84.8,NA,NA,0,0.15200000000000002,NA,NA
historical,World,WLD,social,peace and justice,controlCorruption,peJu1,2019,85.7,NA,NA,0,0.14299999999999996,NA,NA
historical,World,WLD,social,peace and justice,controlCorruption,peJu1,2020,85,NA,NA,0,0.15,NA,NA
historical,World,WLD,social,peace and justice,controlCorruption,peJu1,2021,84.7,NA,NA,0,0.15299999999999997,NA,NA
bau,World,WLD,social,peace and justice,controlCorruption,peJu1,2022,84.7,84.18799172941355,85.21200827058645,0,0.15299999999999997,0.15812008270586447,0.1478799172941355
bau,World,WLD,social,peace and justice,controlCorruption,peJu1,2023,84.7,83.97591095968946,85.42408904031055,0,0.15299999999999997,0.16024089040310543,0.14575910959689453
bau,World,WLD,social,peace and justice,controlCorruption,peJu1,2024,84.7,83.81317566144881,85.5868243385512,0,0.15299999999999997,0.1618682433855119,0.14413175661448804
